,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
54,1.0,0.7000000000000001,0.1,0.4900000000000001,0.07,0.010000000000000002,0.3430000000000001,0.049000000000000016,0.007000000000000001,0.0010000000000000002,0.2401000000000001,0.03430000000000001,0.004900000000000002,0.0007000000000000001,0.00010000000000000003,0.16807000000000008,0.02401000000000001,0.003430000000000001,0.0004900000000000002,7.000000000000001e-05,1.0000000000000004e-05,-0.08497929415425831
55,1.0,0.75,0.1,0.5625,0.07500000000000001,0.010000000000000002,0.421875,0.05625,0.0075000000000000015,0.0010000000000000002,0.31640625,0.0421875,0.005625000000000001,0.0007500000000000002,0.00010000000000000003,0.2373046875,0.031640625,0.00421875,0.0005625000000000001,7.500000000000003e-05,1.0000000000000004e-05,0.5016525998419729
56,1.0,0.8,0.1,0.6400000000000001,0.08000000000000002,0.010000000000000002,0.5120000000000001,0.06400000000000002,0.008000000000000002,0.0010000000000000002,0.40960000000000013,0.051200000000000016,0.006400000000000002,0.0008000000000000003,0.00010000000000000003,0.32768000000000014,0.04096000000000002,0.005120000000000002,0.0006400000000000003,8.000000000000003e-05,1.0000000000000004e-05,0.577792664524404
57,1.0,0.8500000000000001,0.1,0.7225000000000001,0.08500000000000002,0.010000000000000002,0.6141250000000001,0.07225000000000002,0.008500000000000002,0.0010000000000000002,0.5220062500000002,0.061412500000000016,0.007225000000000002,0.0008500000000000003,0.00010000000000000003,0.4437053125000002,0.05220062500000003,0.006141250000000002,0.0007225000000000003,8.500000000000003e-05,1.0000000000000004e-05,0.5718743692849453
58,1.0,0.9,0.1,0.81,0.09000000000000001,0.010000000000000002,0.7290000000000001,0.08100000000000002,0.009000000000000001,0.0010000000000000002,0.6561000000000001,0.0729,0.008100000000000001,0.0009000000000000002,0.00010000000000000003,0.5904900000000002,0.06561000000000002,0.007290000000000001,0.0008100000000000002,9.000000000000002e-05,1.0000000000000004e-05,0.04923143073005562
59,1.0,0.9500000000000001,0.1,0.9025000000000001,0.09500000000000001,0.010000000000000002,0.8573750000000001,0.09025000000000001,0.009500000000000001,0.0010000000000000002,0.8145062500000002,0.08573750000000002,0.009025000000000002,0.0009500000000000002,0.00010000000000000003,0.7737809375000002,0.08145062500000003,0.008573750000000003,0.0009025000000000002,9.500000000000003e-05,1.0000000000000004e-05,0.2798763513836404
60,1.0,0.0,0.15000000000000002,0.0,0.0,0.022500000000000006,0.0,0.0,0.0,0.0033750000000000013,0.0,0.0,0.0,0.0,0.0005062500000000003,0.0,0.0,0.0,0.0,0.0,7.593750000000005e-05,0.8307660691294539
61,1.0,0.05,0.15000000000000002,0.0025000000000000005,0.0075000000000000015,0.022500000000000006,0.00012500000000000003,0.0003750000000000001,0.0011250000000000003,0.0033750000000000013,6.250000000000002e-06,1.875000000000001e-05,5.6250000000000026e-05,0.0001687500000000001,0.0005062500000000003,3.1250000000000013e-07,9.375000000000004e-07,2.812500000000002e-06,8.437500000000005e-06,2.531250000000002e-05,7.593750000000005e-05,1.1456082483538652
62,1.0,0.1,0.15000000000000002,0.010000000000000002,0.015000000000000003,0.022500000000000006,0.0010000000000000002,0.0015000000000000005,0.0022500000000000007,0.0033750000000000013,0.00010000000000000003,0.00015000000000000007,0.0002250000000000001,0.0003375000000000002,0.0005062500000000003,1.0000000000000004e-05,1.5000000000000007e-05,2.2500000000000015e-05,3.375000000000002e-05,5.062500000000004e-05,7.593750000000005e-05,1.182965784063732
63,1.0,0.15000000000000002,0.15000000000000002,0.022500000000000006,0.022500000000000006,0.022500000000000006,0.0033750000000000013,0.0033750000000000013,0.0033750000000000013,0.0033750000000000013,0.0005062500000000003,0.0005062500000000003,0.0005062500000000003,0.0005062500000000003,0.0005062500000000003,7.593750000000005e-05,7.593750000000005e-05,7.593750000000005e-05,7.593750000000005e-05,7.593750000000005e-05,7.593750000000005e-05,1.164037822513684
64,1.0,0.2,0.15000000000000002,0.04000000000000001,0.030000000000000006,0.022500000000000006,0.008000000000000002,0.006000000000000002,0.004500000000000001,0.0033750000000000013,0.0016000000000000005,0.0012000000000000005,0.0009000000000000004,0.0006750000000000004,0.0005062500000000003,0.00032000000000000013,0.00024000000000000011,0.00018000000000000012,0.00013500000000000008,0.00010125000000000008,7.593750000000005e-05,0.6157828492394438
65,1.0,0.25,0.15000000000000002,0.0625,0.037500000000000006,0.022500000000000006,0.015625,0.009375000000000001,0.0056250000000000015,0.0033750000000000013,0.00390625,0.0023437500000000003,0.0014062500000000004,0.0008437500000000003,0.0005062500000000003,0.0009765625,0.0005859375000000001,0.0003515625000000001,0.00021093750000000008,0.00012656250000000007,7.593750000000005e-05,1.091020741275828
66,1.0,0.30000000000000004,0.15000000000000002,0.09000000000000002,0.04500000000000001,0.022500000000000006,0.02700000000000001,0.013500000000000005,0.0067500000000000025,0.0033750000000000013,0.008100000000000005,0.004050000000000002,0.002025000000000001,0.0010125000000000006,0.0005062500000000003,0.0024300000000000016,0.0012150000000000008,0.0006075000000000004,0.0003037500000000002,0.0001518750000000001,7.593750000000005e-05,1.072425849731597
67,1.0,0.35000000000000003,0.15000000000000002,0.12250000000000003,0.05250000000000001,0.022500000000000006,0.04287500000000001,0.018375000000000006,0.007875000000000004,0.0033750000000000013,0.015006250000000006,0.006431250000000002,0.0027562500000000013,0.0011812500000000007,0.0005062500000000003,0.0052521875000000025,0.002250937500000001,0.0009646875000000005,0.0004134375000000003,0.00017718750000000013,7.593750000000005e-05,0.6768381380656464
68,1.0,0.4,0.15000000000000002,0.16000000000000003,0.06000000000000001,0.022500000000000006,0.06400000000000002,0.024000000000000007,0.009000000000000003,0.0033750000000000013,0.025600000000000008,0.009600000000000004,0.0036000000000000016,0.0013500000000000007,0.0005062500000000003,0.010240000000000004,0.003840000000000002,0.001440000000000001,0.0005400000000000003,0.00020250000000000015,7.593750000000005e-05,0.6337627782480939
69,1.0,0.45,0.15000000000000002,0.2025,0.06750000000000002,0.022500000000000006,0.09112500000000001,0.030375000000000006,0.010125000000000004,0.0033750000000000013,0.04100625000000001,0.013668750000000004,0.004556250000000001,0.0015187500000000008,0.0005062500000000003,0.018452812500000006,0.006150937500000002,0.002050312500000001,0.0006834375000000003,0.00022781250000000015,7.593750000000005e-05,0.1800512828974467
70,1.0,0.5,0.15000000000000002,0.25,0.07500000000000001,0.022500000000000006,0.125,0.037500000000000006,0.011250000000000003,0.0033750000000000013,0.0625,0.018750000000000003,0.0056250000000000015,0.0016875000000000006,0.0005062500000000003,0.03125,0.009375000000000001,0.0028125000000000008,0.0008437500000000003,0.00025312500000000015,7.593750000000005e-05,0.3810876450912292
71,1.0,0.55,0.15000000000000002,0.30250000000000005,0.08250000000000002,0.022500000000000006,0.16637500000000005,0.04537500000000001,0.012375000000000004,0.0033750000000000013,0.09150625000000004,0.02495625000000001,0.006806250000000003,0.001856250000000001,0.0005062500000000003,0.050328437500000024,0.013725937500000007,0.003743437500000002,0.0010209375000000006,0.0002784375000000002,7.593750000000005e-05,0.5855804804141959
72,1.0,0.6000000000000001,0.15000000000000002,0.3600000000000001,0.09000000000000002,0.022500000000000006,0.21600000000000008,0.05400000000000002,0.013500000000000005,0.0033750000000000013,0.12960000000000008,0.03240000000000002,0.008100000000000005,0.002025000000000001,0.0005062500000000003,0.07776000000000005,0.019440000000000013,0.004860000000000003,0.0012150000000000008,0.0003037500000000002,7.593750000000005e-05,1.0480516782753082
73,1.0,0.65,0.15000000000000002,0.42250000000000004,0.09750000000000002,0.022500000000000006,0.27462500000000006,0.06337500000000001,0.014625000000000004,0.0033750000000000013,0.17850625000000006,0.041193750000000015,0.009506250000000004,0.002193750000000001,0.0005062500000000003,0.11602906250000004,0.026775937500000013,0.006179062500000003,0.0014259375000000008,0.00032906250000000014,7.593750000000005e-05,0.12068639827582028
74,1.0,0.7000000000000001,0.15000000000000002,0.4900000000000001,0.10500000000000002,0.022500000000000006,0.3430000000000001,0.07350000000000002,0.015750000000000007,0.0033750000000000013,0.2401000000000001,0.05145000000000002,0.011025000000000005,0.0023625000000000013,0.0005062500000000003,0.16807000000000008,0.03601500000000002,0.007717500000000004,0.0016537500000000011,0.00035437500000000025,7.593750000000005e-05,0.4230056780100822
75,1.0,0.75,0.15000000000000002,0.5625,0.11250000000000002,0.022500000000000006,0.421875,0.084375,0.016875000000000005,0.0033750000000000013,0.31640625,0.06328125000000001,0.012656250000000003,0.002531250000000001,0.0005062500000000003,0.2373046875,0.04746093750000001,0.009492187500000002,0.0018984375000000006,0.0003796875000000002,7.593750000000005e-05,0.13720017412070884
76,1.0,0.8,0.15000000000000002,0.6400000000000001,0.12000000000000002,0.022500000000000006,0.5120000000000001,0.09600000000000003,0.018000000000000006,0.0033750000000000013,0.40960000000000013,0.07680000000000003,0.014400000000000007,0.0027000000000000014,0.0005062500000000003,0.32768000000000014,0.06144000000000003,0.011520000000000008,0.0021600000000000013,0.0004050000000000003,7.593750000000005e-05,0.37397137791983315
77,1.0,0.8500000000000001,0.15000000000000002,0.7225000000000001,0.12750000000000003,0.022500000000000006,0.6141250000000001,0.10837500000000004,0.019125000000000007,0.0033750000000000013,0.5220062500000002,0.09211875000000004,0.016256250000000007,0.0028687500000000015,0.0005062500000000003,0.4437053125000002,0.07830093750000004,0.013817812500000009,0.0024384375000000014,0.0004303125000000003,7.593750000000005e-05,0.28966321098848113
78,1.0,0.9,0.15000000000000002,0.81,0.13500000000000004,0.022500000000000006,0.7290000000000001,0.12150000000000002,0.020250000000000008,0.0033750000000000013,0.6561000000000001,0.10935000000000003,0.018225000000000005,0.0030375000000000016,0.0005062500000000003,0.5904900000000002,0.09841500000000003,0.016402500000000007,0.0027337500000000014,0.0004556250000000003,7.593750000000005e-05,0.5464060460583959
